base_dir	version_subdir	module	version	mod_time	mod_days	mod_3y	mod_5y	mod_10y
/sw/bioinfo	allpathslg/47300	allpathslg	47300	2014-06-16_10:47:21	3651	0	0	0
/sw/bioinfo	allpathslg/49618	allpathslg	49618	2014-06-16_10:47:21	3651	0	0	0
/sw/bioinfo	allpathslg/52485	allpathslg	52485	2018-09-25_12:40:51	2089	0	0	1
/sw/bioinfo	allpathslg/52488	allpathslg	52488	2024-05-27_15:49:29	18	1	1	1
/sw/bioinfo	alphapulldown/1.0.4	alphapulldown	1.0.4	2024-04-11_13:56:42	64	1	1	1
/sw/bioinfo	AMOS/3.0.0	AMOS	3.0.0	2018-09-25_12:28:33	2089	0	0	1
/sw/bioinfo	AMOS/3.1.0	AMOS	3.1.0	2018-09-25_12:28:34	2089	0	0	1
/sw/bioinfo	AmpliconNoise/1.27	AmpliconNoise	1.27	2024-05-27_15:34:28	18	1	1	1
/sw/bioinfo	AnchorWave/1.1.1	AnchorWave	1.1.1	2023-03-09_16:02:56	463	1	1	1
/sw/bioinfo	anfo/0.98	anfo	0.98	2018-09-25_12:40:52	2089	0	0	1
/sw/bioinfo	ANGSD/0.700	ANGSD	0.700	2015-04-23_11:40:01	3340	0	0	1
/sw/bioinfo	ANGSD/0.902	ANGSD	0.902	2015-11-13_13:43:17	3136	0	0	1
/sw/bioinfo	ANGSD/0.915	ANGSD	0.915	2016-12-21_15:43:16	2732	0	0	1
/sw/bioinfo	ANGSD/0.917	ANGSD	0.917	2018-09-25_12:28:35	2089	0	0	1
/sw/bioinfo	ANGSD/0.917-g6522d3e	ANGSD	0.917-g6522d3e	2018-09-25_12:28:35	2089	0	0	1
/sw/bioinfo	ANGSD/0.921	ANGSD	0.921	2018-09-25_12:28:34	2089	0	0	1
/sw/bioinfo	ANGSD/0.933	ANGSD	0.933	2021-01-04_15:55:01	1257	0	1	1
/sw/bioinfo	ANGSD/0.940-stable	ANGSD	0.940-stable	2023-03-14_14:16:49	458	1	1	1
/sw/bioinfo	AnnotSV/1.1.1	AnnotSV	1.1.1	2018-06-25_12:08:01	2181	0	0	1
/sw/bioinfo	annovar/2011.02.20	annovar	2011.02.20	2017-09-20_17:37:05	2459	0	0	1
/sw/bioinfo	annovar/2011.05.06	annovar	2011.05.06	2017-09-20_17:41:36	2459	0	0	1
/sw/bioinfo	annovar/2012.02.23	annovar	2012.02.23	2017-09-20_17:42:17	2459	0	0	1
/sw/bioinfo	annovar/2012.05.25	annovar	2012.05.25	2017-09-20_17:42:57	2459	0	0	1
/sw/bioinfo	annovar/2013.09.12	annovar	2013.09.12	2017-09-20_17:43:34	2459	0	0	1
/sw/bioinfo	annovar/2014.07.14	annovar	2014.07.14	2017-09-20_17:45:22	2459	0	0	1
/sw/bioinfo	annovar/2014.11.12	annovar	2014.11.12	2018-09-25_12:40:52	2089	0	0	1
/sw/bioinfo	annovar/2015.06.17	annovar	2015.06.17	2018-09-25_12:40:52	2089	0	0	1
/sw/bioinfo	annovar/2016.05.11	annovar	2016.05.11	2018-09-25_12:40:52	2089	0	0	1
/sw/bioinfo	annovar/2017.07.16	annovar	2017.07.16	2018-09-25_12:40:52	2089	0	0	1
/sw/bioinfo	annovar/2018.04.16	annovar	2018.04.16	2019-01-30_15:24:45	1962	0	0	1
/sw/bioinfo	annovar/2020.06.08	annovar	2020.06.08	2024-04-16_10:36:48	59	1	1	1
/sw/bioinfo	antismash/5.1.2	antismash	5.1.2	2020-04-07_13:17:50	1529	0	1	1
/sw/bioinfo	ANTs/2.3.1	ANTs	2.3.1	2019-01-14_15:06:49	1978	0	0	1
/sw/bioinfo	any2fasta/0.4.2	any2fasta	0.4.2	2022-10-20_17:26:59	603	1	1	1
/sw/bioinfo	aragorn/1.2.36	aragorn	1.2.36	2018-09-25_12:40:52	2089	0	0	1
/sw/bioinfo	aragorn/1.2.38	aragorn	1.2.38	2018-09-25_12:40:52	2089	0	0	1
/sw/bioinfo	ARC_assembler/1.1.3	ARC_assembler	1.1.3	2023-01-10_15:25:58	521	1	1	1
/sw/bioinfo	ARCS/1.0.6	ARCS	1.0.6	2019-05-27_14:01:16	1845	0	0	1
/sw/bioinfo	ARCS/1.1.1	ARCS	1.1.1	2020-03-05_13:54:41	1562	0	1	1
/sw/bioinfo	Arlequin/3.5.2.2	Arlequin	3.5.2.2	2022-05-31_10:46:57	745	1	1	1
/sw/bioinfo	ARPIP/2023.10.02-ee32c10	ARPIP	2023.10.02-ee32c10	2023-11-20_13:05:59	207	1	1	1
/sw/bioinfo	ArrowGrid/20191022-9759eb1	ArrowGrid	20191022-9759eb1	2021-04-29_17:52:28	1142	0	1	1
/sw/bioinfo	ART/2016-06-05	ART	2016-06-05	2019-08-30_09:27:15	1750	0	1	1
/sw/bioinfo	artemis/15.0.0	artemis	15.0.0	2018-09-25_12:40:53	2089	0	0	1
/sw/bioinfo	artemis/16.0.0	artemis	16.0.0	2018-09-25_12:40:53	2089	0	0	1
/sw/bioinfo	assembly-stats/1.0.1-20211102-c006b9c	assembly-stats	1.0.1-20211102-c006b9c	2023-01-20_15:27:32	511	1	1	1
/sw/bioinfo	ASTER/1.16	ASTER	1.16	2024-05-23_16:50:49	22	1	1	1
/sw/bioinfo	athena/1.1	athena	1.1	2024-05-27_15:33:42	18	1	1	1
/sw/bioinfo	Athlates/20140426	Athlates	20140426	2018-09-25_12:28:36	2089	0	0	1
/sw/bioinfo	atlas/0.9.9	atlas	0.9.9	2022-03-04_15:52:45	833	1	1	1
/sw/bioinfo	ATLAS_aDNA/0.9.9	ATLAS_aDNA	0.9.9	2022-03-09_10:37:30	828	1	1	1
/sw/bioinfo	ATLAS_aDNA/20170510	ATLAS_aDNA	20170510	2018-09-25_12:28:35	2089	0	0	1
/sw/bioinfo	atria/3.2.2	atria	3.2.2	2023-06-07_18:53:13	373	1	1	1
/sw/bioinfo	ATSAS/2.8.3-1	ATSAS	2.8.3-1	2018-09-25_12:28:35	2089	0	0	1
/sw/bioinfo	augustus/2.7	augustus	2.7	2014-06-16_10:47:21	3651	0	0	0
/sw/bioinfo	augustus/20200703-dd2dd8f	augustus	20200703-dd2dd8f	2020-07-03_15:54:23	1442	0	1	1
/sw/bioinfo	augustus/20200915-ed0cb90	augustus	20200915-ed0cb90	2020-09-23_14:45:19	1360	0	1	1
/sw/bioinfo	augustus/3.0.1	augustus	3.0.1	2016-06-20_15:06:40	2916	0	0	1
/sw/bioinfo	augustus/3.2.1	augustus	3.2.1	2015-12-05_18:05:04	3114	0	0	1
/sw/bioinfo	augustus/3.2.2	augustus	3.2.2	2018-09-25_12:40:57	2089	0	0	1
/sw/bioinfo	augustus/3.2.3	augustus	3.2.3	2020-01-23_14:40:01	1604	0	1	1
/sw/bioinfo	augustus/3.3.1	augustus	3.3.1	2020-01-23_14:39:08	1604	0	1	1
/sw/bioinfo	augustus/3.3.3	augustus	3.3.3	2020-01-27_14:07:34	1600	0	1	1
/sw/bioinfo	augustus/3.3.3-CGP	augustus	3.3.3-CGP	2020-11-06_16:09:30	1316	0	1	1
/sw/bioinfo	augustus/3.4.0	augustus	3.4.0	2020-12-15_14:15:18	1277	0	1	1
/sw/bioinfo	augustus/3.5.0	augustus	3.5.0	2023-07-10_16:51:17	340	1	1	1
/sw/bioinfo	augustus/3.5.0-20231223-33fc04d	augustus	3.5.0-20231223-33fc04d	2024-01-24_18:41:42	142	1	1	1
/sw/bioinfo	BackSPIN/20171211_2fbcf5d	BackSPIN	20171211_2fbcf5d	2020-09-16_11:12:27	1367	0	1	1
/sw/bioinfo	bali-phy/3.6.1	bali-phy	3.6.1	2023-05-12_10:55:53	399	1	1	1
/sw/bioinfo	BAM-matcher/20160611	BAM-matcher	20160611	2016-06-11_15:52:42	2925	0	0	1
/sw/bioinfo	bam2fastx/1.3.0-80dbf79	bam2fastx	1.3.0-80dbf79	2020-01-29_10:42:30	1598	0	1	1
/sw/bioinfo	bambam/1.4	bambam	1.4	2019-12-19_16:48:11	1639	0	1	1
/sw/bioinfo	BamM/1.7.3	BamM	1.7.3	2021-05-21_15:26:01	1120	0	1	1
/sw/bioinfo	Bamsurgeon/1.3	Bamsurgeon	1.3	2021-10-29_08:49:27	959	1	1	1
/sw/bioinfo	bamtools/2.3.0	bamtools	2.3.0	2019-01-08_15:53:35	1984	0	0	1
/sw/bioinfo	bamtools/2.5.1	bamtools	2.5.1	2023-07-10_16:48:10	340	1	1	1
/sw/bioinfo	bamtools/2.5.2	bamtools	2.5.2	2023-07-10_16:36:19	340	1	1	1
/sw/bioinfo	bamUtil/1.0.15	bamUtil	1.0.15	2023-12-21_19:47:19	176	1	1	1
/sw/bioinfo	Bandage/0.8.0	Bandage	0.8.0	2016-05-31_11:32:16	2936	0	0	1
/sw/bioinfo	Bandage/0.8.1	Bandage	0.8.1	2021-02-11_10:13:13	1219	0	1	1
/sw/bioinfo	barrnap/0.2	barrnap	0.2	2019-10-01_15:48:15	1718	0	1	1
/sw/bioinfo	barrnap/0.6	barrnap	0.6	2019-10-01_15:47:31	1718	0	1	1
/sw/bioinfo	barrnap/0.8	barrnap	0.8	2019-10-01_15:47:14	1718	0	1	1
/sw/bioinfo	barrnap/0.9	barrnap	0.9	2020-03-23_13:10:43	1544	0	1	1
/sw/bioinfo	bbmap/33.41	bbmap	33.41	2018-09-25_12:41:02	2089	0	0	1
/sw/bioinfo	bbmap/35.14	bbmap	35.14	2018-09-25_12:41:02	2089	0	0	1
/sw/bioinfo	bbmap/35.40	bbmap	35.40	2018-09-25_12:41:02	2089	0	0	1
/sw/bioinfo	bbmap/37.53	bbmap	37.53	2018-09-25_12:41:02	2089	0	0	1
/sw/bioinfo	bbmap/38.08	bbmap	38.08	2018-09-25_12:41:02	2089	0	0	1
/sw/bioinfo	bbmap/38.61b	bbmap	38.61b	2019-08-05_14:38:51	1775	0	1	1
/sw/bioinfo	bbmap/39.06	bbmap	39.06	2024-01-10_16:43:21	156	1	1	1
/sw/bioinfo	bcbio/20150205	bcbio	20150205	2015-05-04_16:21:10	3329	0	0	1
/sw/bioinfo	bcftools-MoCha/1.11-20210315	bcftools-MoCha	1.11-20210315	2021-05-03_15:04:53	1138	0	1	1
/sw/bioinfo	bcftools-MoCha/1.9-20191129	bcftools-MoCha	1.9-20191129	2019-12-02_13:28:58	1656	0	1	1
/sw/bioinfo	bcftools-MoCha/2019-11-29	bcftools-MoCha	2019-11-29	2019-12-02_13:28:58	1656	0	1	1
/sw/bioinfo	bcftools-score/1.18-20231207-9c8e21e	bcftools-score	1.18-20231207-9c8e21e	2024-04-09_11:15:52	66	1	1	1
/sw/bioinfo	bcftools/1.1	bcftools	1.1	2017-07-20_22:53:54	2521	0	0	1
/sw/bioinfo	bcftools/1.10	bcftools	1.10	2022-03-22_16:48:53	815	1	1	1
/sw/bioinfo	bcftools/1.12	bcftools	1.12	2022-03-22_16:48:59	815	1	1	1
/sw/bioinfo	bcftools/1.14	bcftools	1.14	2022-03-22_16:49:03	815	1	1	1
/sw/bioinfo	bcftools/1.16	bcftools	1.16	2023-01-25_16:01:23	506	1	1	1
/sw/bioinfo	bcftools/1.17	bcftools	1.17	2023-03-01_14:52:52	471	1	1	1
/sw/bioinfo	bcftools/1.19	bcftools	1.19	2023-12-15_11:55:02	182	1	1	1
/sw/bioinfo	bcftools/1.2	bcftools	1.2	2019-08-19_11:41:07	1761	0	1	1
/sw/bioinfo	bcftools/1.20	bcftools	1.20	2024-04-23_11:47:52	52	1	1	1
/sw/bioinfo	bcftools/1.3	bcftools	1.3	2017-07-20_22:54:16	2521	0	0	1
/sw/bioinfo	bcftools/1.3.1	bcftools	1.3.1	2018-09-25_12:41:30	2089	0	0	1
/sw/bioinfo	bcftools/1.5	bcftools	1.5	2018-09-25_12:41:30	2089	0	0	1
/sw/bioinfo	bcftools/1.6	bcftools	1.6	2018-09-25_12:41:30	2089	0	0	1
/sw/bioinfo	bcftools/1.8	bcftools	1.8	2018-09-25_12:41:30	2089	0	0	1
/sw/bioinfo	bcftools/1.9	bcftools	1.9	2019-10-17_16:54:55	1702	0	1	1
/sw/bioinfo	bcftools/1.9-develop	bcftools	1.9-develop	2019-10-17_17:36:50	1702	0	1	1
/sw/bioinfo	bcl2fastq/1.8.3	bcl2fastq	1.8.3	2022-11-22_10:55:09	570	1	1	1
/sw/bioinfo	bcl2fastq/1.8.4	bcl2fastq	1.8.4	2022-11-22_10:54:14	570	1	1	1
/sw/bioinfo	bcl2fastq/2.15.0	bcl2fastq	2.15.0	2022-11-22_10:53:57	570	1	1	1
/sw/bioinfo	bcl2fastq/2.16.0	bcl2fastq	2.16.0	2022-11-22_10:52:34	570	1	1	1
/sw/bioinfo	bcl2fastq/2.17.1	bcl2fastq	2.17.1	2022-11-22_10:53:19	570	1	1	1
/sw/bioinfo	bcl2fastq/2.20.0	bcl2fastq	2.20.0	2022-11-22_10:53:33	570	1	1	1
/sw/bioinfo	BclConverter/1.7.1	BclConverter	1.7.1	2010-08-16_09:01:50	5051	0	0	0
/sw/bioinfo	BclConverter/3.9.3	BclConverter	3.9.3	2022-03-09_12:04:32	828	1	1	1
/sw/bioinfo	BclConverter/t	BclConverter	t	2022-03-09_11:53:49	828	1	1	1
/sw/bioinfo	beagle-app/3	beagle-app	3	2014-10-03_12:52:27	3542	0	0	1
/sw/bioinfo	beagle-app/4	beagle-app	4	2014-10-03_11:10:42	3542	0	0	1
/sw/bioinfo	beagle/1.0.0	beagle	1.0.0	2017-09-14_16:27:55	2465	0	0	1
/sw/bioinfo	beagle/2.1	beagle	2.1	2020-04-21_17:08:19	1515	0	1	1
/sw/bioinfo	beagle/2.1.2	beagle	2.1.2	2020-04-21_17:08:19	1515	0	1	1
/sw/bioinfo	beagle/3.1.2	beagle	3.1.2	2020-04-23_15:16:59	1513	0	1	1
/sw/bioinfo	beagle/4.0.0	beagle	4.0.0	2023-06-17_11:03:54	363	1	1	1
/sw/bioinfo	Beagle/4.1	Beagle	4.1	2024-01-30_13:12:00	136	1	1	1
/sw/bioinfo	Beagle/5.1	Beagle	5.1	2024-01-30_15:01:23	136	1	1	1
/sw/bioinfo	Beagle/5.4	Beagle	5.4	2023-03-20_12:14:22	452	1	1	1
/sw/bioinfo	beast/1.10.4	beast	1.10.4	2023-06-19_11:07:54	361	1	1	1
/sw/bioinfo	beast/1.7.5	beast	1.7.5	2019-08-05_09:18:11	1775	0	1	1
/sw/bioinfo	beast/1.8.1	beast	1.8.1	2018-09-25_12:42:43	2089	0	0	1
/sw/bioinfo	beast/1.8.4	beast	1.8.4	2018-09-25_12:42:43	2089	0	0	1
/sw/bioinfo	beast/2.1.2	beast	2.1.2	2020-02-11_11:22:45	1585	0	1	1
/sw/bioinfo	beast/2.3.1	beast	2.3.1	2020-02-11_11:22:55	1585	0	1	1
/sw/bioinfo	beast2/2.1.2	beast2	2.1.2	2020-02-11_11:22:45	1585	0	1	1
/sw/bioinfo	beast2/2.3.1	beast2	2.3.1	2020-02-11_11:22:55	1585	0	1	1
/sw/bioinfo	beast2/2.4.0	beast2	2.4.0	2020-02-11_11:23:03	1585	0	1	1
/sw/bioinfo	beast2/2.4.8	beast2	2.4.8	2018-09-25_12:42:43	2089	0	0	1
/sw/bioinfo	beast2/2.6.2	beast2	2.6.2	2020-04-23_16:56:32	1513	0	1	1
/sw/bioinfo	beast2/2.6.2pre	beast2	2.6.2pre	2020-02-11_10:35:20	1585	0	1	1
/sw/bioinfo	beast2/2.6.3	beast2	2.6.3	2021-03-08_14:16:34	1194	0	1	1
/sw/bioinfo	beast2/2.7.3	beast2	2.7.3	2023-03-16_15:47:30	456	1	1	1
/sw/bioinfo	beast2/2.7.4	beast2	2.7.4	2023-06-17_07:42:46	363	1	1	1
/sw/bioinfo	BEDOPS/2.4.28	BEDOPS	2.4.28	2018-09-25_12:28:36	2089	0	0	1
/sw/bioinfo	BEDOPS/2.4.3	BEDOPS	2.4.3	2018-09-25_12:28:36	2089	0	0	1
/sw/bioinfo	BEDOPS/2.4.39	BEDOPS	2.4.39	2020-04-07_11:34:53	1529	0	1	1
/sw/bioinfo	BEDTools/2.10.0	BEDTools	2.10.0	2010-09-29_13:11:42	5007	0	0	0
/sw/bioinfo	BEDTools/2.11.2_kalkyl_gcc	BEDTools	2.11.2_kalkyl_gcc	2011-03-04_12:13:43	4851	0	0	0
/sw/bioinfo	BEDTools/2.15.0	BEDTools	2.15.0	2017-09-13_18:01:10	2466	0	0	1
/sw/bioinfo	BEDTools/2.16.2	BEDTools	2.16.2	2017-09-13_18:01:52	2466	0	0	1
/sw/bioinfo	BEDTools/2.20.1	BEDTools	2.20.1	2017-09-13_18:03:04	2466	0	0	1
/sw/bioinfo	BEDTools/2.21.0	BEDTools	2.21.0	2018-09-25_12:28:38	2089	0	0	1
/sw/bioinfo	BEDTools/2.23.0	BEDTools	2.23.0	2018-09-25_12:28:37	2089	0	0	1
/sw/bioinfo	BEDTools/2.25.0	BEDTools	2.25.0	2018-09-25_12:28:38	2089	0	0	1
/sw/bioinfo	BEDTools/2.26.0	BEDTools	2.26.0	2018-09-25_12:28:37	2089	0	0	1
/sw/bioinfo	BEDTools/2.27.1	BEDTools	2.27.1	2022-03-22_16:45:19	815	1	1	1
/sw/bioinfo	BEDTools/2.29.2	BEDTools	2.29.2	2022-03-22_16:45:27	815	1	1	1
/sw/bioinfo	BEDTools/2.31.1	BEDTools	2.31.1	2024-02-13_14:56:57	122	1	1	1
/sw/bioinfo	BEETL/1.0.2	BEETL	1.0.2	2018-02-19_17:26:35	2307	0	0	1
/sw/bioinfo	BEETL/1.1.0	BEETL	1.1.0	2018-09-25_12:28:38	2089	0	0	1
/sw/bioinfo	BESST/1.0.4.3	BESST	1.0.4.3	2014-06-16_10:47:21	3651	0	0	0
/sw/bioinfo	BESST/1.0.4.4	BESST	1.0.4.4	2014-06-16_10:47:21	3651	0	0	0
/sw/bioinfo	BESST/BESST	BESST	BESST	2014-02-27_17:03:36	3760	0	0	0
/sw/bioinfo	bgc/1.03	bgc	1.03	2018-09-25_12:42:43	2089	0	0	1
/sw/bioinfo	bgen/1.1.4	bgen	1.1.4	2019-08-19_15:09:36	1761	0	1	1
/sw/bioinfo	bgen/1.1.6	bgen	1.1.6	2024-02-07_20:01:16	128	1	1	1
/sw/bioinfo	BinSanity/0.2.10	BinSanity	0.2.10	2021-05-05_13:32:48	1136	0	1	1
/sw/bioinfo	BinSanity/0.3.9	BinSanity	0.3.9	2021-05-05_13:33:49	1136	0	1	1
/sw/bioinfo	BinSanity/0.5.4	BinSanity	0.5.4	2021-05-28_14:39:37	1113	0	1	1
/sw/bioinfo	bioawk/20170911-fd40150	bioawk	20170911-fd40150	2022-04-27_07:38:43	779	1	1	1
/sw/bioinfo	BioBakery/3.0	BioBakery	3.0	2023-10-24_14:25:26	234	1	1	1
/sw/bioinfo	BioBakery/3.1	BioBakery	3.1	2023-10-24_14:27:59	234	1	1	1
/sw/bioinfo	BioBakery/3.8	BioBakery	3.8	2023-10-24_14:21:24	234	1	1	1
/sw/bioinfo	BioBloomTools/2.3.3-20210218-151b0c0	BioBloomTools	2.3.3-20210218-151b0c0	2022-04-12_10:38:28	794	1	1	1
/sw/bioinfo	BioKIT/0.0.9	BioKIT	0.0.9	2022-06-09_12:51:21	736	1	1	1
/sw/bioinfo	biomodal/1.0.2	biomodal	1.0.2	2023-12-04_11:05:35	193	1	1	1
/sw/bioinfo	biomodal/1.0.3	biomodal	1.0.3	2023-12-05_11:13:21	192	1	1	1
/sw/bioinfo	BioPerl/1.6.1	BioPerl	1.6.1	2019-04-03_11:56:08	1899	0	0	1
/sw/bioinfo	BioPerl/1.6.1_PERL5.10.1	BioPerl	1.6.1_PERL5.10.1	2019-04-03_11:56:08	1899	0	0	1
/sw/bioinfo	BioPerl/1.6.1_PERL5.12.3	BioPerl	1.6.1_PERL5.12.3	2019-04-03_11:56:08	1899	0	0	1
/sw/bioinfo	BioPerl/1.6.922	BioPerl	1.6.922	2019-04-03_11:56:08	1899	0	0	1
/sw/bioinfo	BioPerl/1.6.923_Perl5.18.4	BioPerl	1.6.923_Perl5.18.4	2019-04-03_11:56:08	1899	0	0	1
/sw/bioinfo	BioPerl/1.6.924_Perl5.18.4	BioPerl	1.6.924_Perl5.18.4	2019-04-03_11:56:08	1899	0	0	1
/sw/bioinfo	BioPerl/1.7.1_Perl5.24.1	BioPerl	1.7.1_Perl5.24.1	2019-04-03_14:22:17	1899	0	0	1
/sw/bioinfo	BioPerl/1.7.2_Perl5.24.1	BioPerl	1.7.2_Perl5.24.1	2023-11-23_16:35:38	204	1	1	1
/sw/bioinfo	BioPerl/1.7.2_Perl5.26.2	BioPerl	1.7.2_Perl5.26.2	2023-11-23_16:35:27	204	1	1	1
/sw/bioinfo	BioPerl/1.7.8-perl5.32.1	BioPerl	1.7.8-perl5.32.1	2023-11-23_16:33:27	204	1	1	1
/sw/bioinfo	biopython/1.64	biopython	1.64	2018-09-25_12:42:54	2089	0	0	1
/sw/bioinfo	biopython/1.64-py3	biopython	1.64-py3	2017-09-04_14:07:47	2475	0	0	1
/sw/bioinfo	biopython/1.65	biopython	1.65	2018-09-25_12:42:50	2089	0	0	1
/sw/bioinfo	biopython/1.65-py3	biopython	1.65-py3	2017-09-04_14:07:22	2475	0	0	1
/sw/bioinfo	biopython/1.68	biopython	1.68	2018-09-25_12:42:51	2089	0	0	1
/sw/bioinfo	biopython/1.68-py3	biopython	1.68-py3	2018-09-25_12:42:46	2089	0	0	1
/sw/bioinfo	biopython/1.73	biopython	1.73	2019-03-05_10:55:15	1928	0	0	1
/sw/bioinfo	biopython/1.73-py3	biopython	1.73-py3	2019-03-05_11:01:59	1928	0	0	1
/sw/bioinfo	biopython/1.76-py3	biopython	1.76-py3	2020-04-20_15:52:38	1516	0	1	1
/sw/bioinfo	biopython/1.78	biopython	1.78	2022-11-03_10:28:38	589	1	1	1
/sw/bioinfo	biopython/1.80-py3.10.8	biopython	1.80-py3.10.8	2022-11-29_11:06:54	563	1	1	1
/sw/bioinfo	biopython/1.80-py3.8.7	biopython	1.80-py3.8.7	2022-11-29_10:58:54	563	1	1	1
/sw/bioinfo	biopython/1.80-py3.9.5	biopython	1.80-py3.9.5	2022-11-29_11:02:33	563	1	1	1
/sw/bioinfo	BioScope/1.2.0	BioScope	1.2.0	2020-04-07_11:18:51	1529	0	1	1
/sw/bioinfo	BioScope/1.2.1	BioScope	1.2.1	2020-04-07_11:17:53	1529	0	1	1
/sw/bioinfo	BioScope/1.2.1-node	BioScope	1.2.1-node	2020-04-07_11:18:20	1529	0	1	1
