base_dir	version_subdir	module	version	mod_time	mod_days	mod_3y	mod_5y	mod_10y
/sw/apps	desmond/2.2	desmond	2.2	2011-05-24_13:33:06	4753	0	0	0
/sw/apps	desmond/2.4	desmond	2.4	2011-05-20_13:52:15	4757	0	0	0
/sw/apps	desmond/2.4.2.1	desmond	2.4.2.1	2011-05-20_16:10:34	4757	0	0	0
/sw/apps	desmond/2022-2	desmond	2022-2	2022-05-19_18:11:18	740	1	1	1
/sw/apps	DFTB+/19.1	DFTB+	19.1	2021-10-19_13:50:05	952	1	1	1
/sw/apps	DOCK/3.7	DOCK	3.7	2019-08-13_16:32:33	1750	0	1	1
/sw/apps	doxygen/1.8.11	doxygen	1.8.11	2023-02-10_16:34:38	473	1	1	1
/sw/apps	doxygen/1.9.6	doxygen	1.9.6	2023-02-09_15:25:31	474	1	1	1
/sw/apps	dssp/2.0.4	dssp	2.0.4	2016-05-02_20:00:13	2948	0	0	1
/sw/apps	eagleview/x86_64	eagleview	x86_64	2008-10-13_20:33:11	5706	0	0	0
/sw/apps	elk/2.2.10	elk	2.2.10	2014-01-20_12:59:53	3781	0	0	0
/sw/apps	elmer/gcc	elmer	gcc	2016-02-16_20:30:20	3024	0	0	1
/sw/apps	elmer/intel-14.0	elmer	intel-14.0	2013-09-18_09:21:18	3905	0	0	0
/sw/apps	elmer/intel-15.0	elmer	intel-15.0	2015-03-09_13:01:00	3368	0	0	1
/sw/apps	eLSA/20160907-febe2d7a57c8	eLSA	20160907-febe2d7a57c8	2019-06-17_12:46:52	1807	0	1	1
/sw/apps	emacs/25.2	emacs	25.2	2019-06-17_12:45:50	1807	0	1	1
/sw/apps	emacs/27.2	emacs	27.2	2021-06-03_09:37:08	1090	1	1	1
/sw/apps	emacs/28.2	emacs	28.2	2023-06-07_09:12:39	356	1	1	1
/sw/apps	envi/4.8_kalkyl	envi	4.8_kalkyl	2010-11-30_14:23:38	4928	0	0	0
/sw/apps	envi/install	envi	install	2010-11-30_14:26:49	4928	0	0	0
/sw/apps	ESPResSo/3.3.1	ESPResSo	3.3.1	2022-02-11_11:34:49	837	1	1	1
/sw/apps	ESPResSo/4.1.4	ESPResSo	4.1.4	2022-02-11_14:20:36	837	1	1	1
/sw/apps	estout/20200417-d392e71	estout	20200417-d392e71	2021-02-15_10:12:55	1198	0	1	1
/sw/apps	FFmpeg/4.4	FFmpeg	4.4	2021-04-13_17:02:34	1141	0	1	1
/sw/apps	FFmpeg/5.1.2	FFmpeg	5.1.2	2023-02-10_15:49:52	473	1	1	1
/sw/apps	freesurfer/6.0.0	freesurfer	6.0.0	2018-11-19_13:46:34	2017	0	0	1
/sw/apps	freesurfer/7.4.1	freesurfer	7.4.1	2024-02-09_17:23:31	109	1	1	1
/sw/apps	gamess/20170930	gamess	20170930	2018-09-25_13:35:11	2072	0	0	1
/sw/apps	gamess/x86_64	gamess	x86_64	2012-07-05_13:17:53	4345	0	0	0
/sw/apps	gaussian/5.0.8	gaussian	5.0.8	2021-09-17_10:30:38	984	1	1	1
/sw/apps	gaussian/g03.e01	gaussian	g03.e01	2010-01-20_14:17:52	5242	0	0	0
/sw/apps	gaussian/g09.a02	gaussian	g09.a02	2012-02-09_13:12:54	4492	0	0	0
/sw/apps	gaussian/g09.c01	gaussian	g09.c01	2014-06-16_10:47:47	3634	0	0	1
/sw/apps	gaussian/g09.d01	gaussian	g09.d01	2019-09-10_13:48:13	1722	0	1	1
/sw/apps	gaussian/gv-5.0.8	gaussian	gv-5.0.8	2021-09-17_10:30:38	984	1	1	1
/sw/apps	gaussian/i386	gaussian	i386	2008-04-07_12:59:30	5895	0	0	0
/sw/apps	gaussian/ppc64	gaussian	ppc64	2008-04-21_14:00:11	5881	0	0	0
/sw/apps	gaussian/x86_64	gaussian	x86_64	2009-08-11_12:48:20	5404	0	0	0
/sw/apps	gawk/4.1.4	gawk	4.1.4	2019-06-17_12:44:20	1807	0	1	1
/sw/apps	GDAL/2.1.0	GDAL	2.1.0	2018-09-25_13:24:27	2072	0	0	1
/sw/apps	GDAL/3.1.0	GDAL	3.1.0	2023-03-24_16:19:12	431	1	1	1
/sw/apps	GDAL/3.6.2	GDAL	3.6.2	2023-02-10_17:46:50	473	1	1	1
/sw/apps	GDAL/3.7.2	GDAL	3.7.2	2023-09-27_18:11:43	244	1	1	1
/sw/apps	gdl/1.0.0-rc.1	gdl	1.0.0-rc.1	2019-12-05_17:07:25	1636	0	1	1
/sw/apps	GhostPDL/9.53.3	GhostPDL	9.53.3	2021-03-11_11:20:59	1174	0	1	1
/sw/apps	gmt/arch	gmt	arch	2014-09-09_15:48:29	3549	0	0	1
/sw/apps	gmt/dcw-gmt-1.1.1	gmt	dcw-gmt-1.1.1	2014-02-10_22:52:13	3760	0	0	0
/sw/apps	gmt/gmt-5.1.1	gmt	gmt-5.1.1	2014-09-09_15:57:41	3549	0	0	1
/sw/apps	gmt/gshhg-gmt-2.3.2	gmt	gshhg-gmt-2.3.2	2014-07-31_01:37:03	3590	0	0	1
/sw/apps	gmt/tintin	gmt	tintin	2014-09-09_16:11:35	3549	0	0	1
/sw/apps	gnuplot/4.2	gnuplot	4.2	2009-01-08_12:28:52	5619	0	0	0
/sw/apps	gnuplot/4.4.3	gnuplot	4.4.3	2017-08-31_16:45:50	2462	0	0	1
/sw/apps	gnuplot/4.6.5	gnuplot	4.6.5	2017-08-31_16:45:50	2462	0	0	1
/sw/apps	gnuplot/5.0.7	gnuplot	5.0.7	2019-06-17_12:26:50	1807	0	1	1
/sw/apps	gnuplot/5.2.7	gnuplot	5.2.7	2019-06-17_12:30:21	1807	0	1	1
/sw/apps	GoogleCloudSDK/217.0.0	GoogleCloudSDK	217.0.0	2023-09-23_16:18:49	248	1	1	1
/sw/apps	GoogleCloudSDK/447.0.0	GoogleCloudSDK	447.0.0	2023-09-23_16:33:27	248	1	1	1
/sw/apps	GoogleCloudSDK/455.0.0	GoogleCloudSDK	455.0.0	2023-12-11_14:00:35	169	1	1	1
/sw/apps	GOTM/5.3-221-gac7ec88d	GOTM	5.3-221-gac7ec88d	2019-09-18_16:37:11	1714	0	1	1
/sw/apps	Graphviz/2.40.1	Graphviz	2.40.1	2023-11-03_19:31:12	207	1	1	1
/sw/apps	Graphviz/9.0.0	Graphviz	9.0.0	2023-11-03_18:29:01	207	1	1	1
/sw/apps	groff/1.22.3	groff	1.22.3	2019-06-17_12:41:47	1807	0	1	1
/sw/apps	gromacs-plumed/2019.4.th	gromacs-plumed	2019.4.th	2020-05-15_11:30:17	1474	0	1	1
/sw/apps	gromacs-saxs/2020.04-9edbdbc	gromacs-saxs	2020.04-9edbdbc	2020-04-22_14:43:27	1497	0	1	1
/sw/apps	gromacs/2016.1	gromacs	2016.1	2017-02-07_15:22:04	2667	0	0	1
/sw/apps	gromacs/2016.6	gromacs	2016.6	2019-03-06_15:13:39	1910	0	0	1
/sw/apps	gromacs/2018.6	gromacs	2018.6	2019-03-06_14:02:11	1910	0	0	1
/sw/apps	gromacs/2018.6.th	gromacs	2018.6.th	2019-04-12_09:26:38	1873	0	0	1
/sw/apps	gromacs/2019.1	gromacs	2019.1	2019-03-06_15:04:42	1910	0	0	1
/sw/apps	gromacs/2019.1.th	gromacs	2019.1.th	2019-12-09_12:11:11	1632	0	1	1
/sw/apps	gromacs/2019.6.th	gromacs	2019.6.th	2020-04-02_15:07:37	1517	0	1	1
/sw/apps	gromacs/2020-GPU	gromacs	2020-GPU	2020-04-23_21:40:08	1496	0	1	1
/sw/apps	gromacs/2021.1.th	gromacs	2021.1.th	2021-03-04_18:18:12	1181	0	1	1
/sw/apps	gromacs/2021.5.th	gromacs	2021.5.th	2022-02-18_08:56:41	830	1	1	1
/sw/apps	gromacs/4.5.1	gromacs	4.5.1	2013-11-27_14:49:56	3835	0	0	0
/sw/apps	gromacs/4.5.5	gromacs	4.5.5	2014-06-16_10:47:47	3634	0	0	1
/sw/apps	gromacs/4.5.7.th	gromacs	4.5.7.th	2020-08-20_16:10:56	1377	0	1	1
/sw/apps	gromacs/4.5.7.th.dp	gromacs	4.5.7.th.dp	2022-03-21_11:56:15	799	1	1	1
/sw/apps	gromacs/4.6.3	gromacs	4.6.3	2018-09-25_13:35:24	2072	0	0	1
/sw/apps	gromacs/4.6.5	gromacs	4.6.5	2018-09-25_13:35:35	2072	0	0	1
/sw/apps	gromacs/4.6.5.th	gromacs	4.6.5.th	2020-03-10_11:09:34	1540	0	1	1
/sw/apps	gromacs/4.6.7.th	gromacs	4.6.7.th	2020-05-04_09:06:12	1485	0	1	1
/sw/apps	gromacs/4.6.7.th.dp	gromacs	4.6.7.th.dp	2020-05-04_11:19:00	1485	0	1	1
/sw/apps	gromacs/5.0.4	gromacs	5.0.4	2018-09-25_13:35:42	2072	0	0	1
/sw/apps	gromacs/5.0.7	gromacs	5.0.7	2019-03-13_14:47:04	1903	0	0	1
/sw/apps	gromacs/5.1.1	gromacs	5.1.1	2018-12-17_16:27:58	1989	0	0	1
/sw/apps	gromacs/5.1.5	gromacs	5.1.5	2019-03-13_14:33:32	1903	0	0	1
/sw/apps	gromacs/fftw-3.3-single-threads-avx	gromacs	fftw-3.3-single-threads-avx	2012-02-13_09:21:04	4488	0	0	0
/sw/apps	gromacs/fftw-3.3-single-threads-sse2	gromacs	fftw-3.3-single-threads-sse2	2012-02-13_10:29:03	4488	0	0	0
/sw/apps	Gurobi/10.0.2	Gurobi	10.0.2	2023-06-28_16:22:31	335	1	1	1
/sw/apps	Gurobi/9.5.1	Gurobi	9.5.1	2022-03-18_09:33:36	802	1	1	1
/sw/apps	gzip/1.12	gzip	1.12	2023-02-19_20:13:34	464	1	1	1
/sw/apps	gzip/1.13	gzip	1.13	2024-04-24_15:04:42	34	1	1	1
/sw/apps	h5utils/1.12.1	h5utils	1.12.1	2018-09-25_13:36:03	2072	0	0	1
/sw/apps	haskell-stack/1.0.4.3	haskell-stack	1.0.4.3	2018-09-25_13:36:03	2072	0	0	1
/sw/apps	haskell-stack/1.4.0	haskell-stack	1.4.0	2018-09-25_13:36:03	2072	0	0	1
/sw/apps	haskell-stack/1.7.1	haskell-stack	1.7.1	2021-08-31_14:03:13	1001	1	1	1
/sw/apps	hyperqueue/0.18.0	hyperqueue	0.18.0	2024-05-21_13:26:35	7	1	1	1
/sw/apps	ImageJ/1.52j	ImageJ	1.52j	2019-01-15_14:54:14	1960	0	0	1
/sw/apps	ImageMagick/6.9.9-35	ImageMagick	6.9.9-35	2021-08-31_12:57:44	1001	1	1	1
/sw/apps	ImageMagick/7.0.11-3	ImageMagick	7.0.11-3	2021-03-11_10:30:01	1174	0	1	1
/sw/apps	iRODS/3.2	iRODS	3.2	2014-03-19_13:38:33	3723	0	0	0
/sw/apps	iRODS/3.3.1	iRODS	3.3.1	2014-03-19_15:25:19	3723	0	0	0
/sw/apps	iRODS/config	iRODS	config	2012-05-10_19:05:34	4401	0	0	0
/sw/apps	iRODS/icommands	iRODS	icommands	2014-03-19_15:25:33	3723	0	0	0
/sw/apps	iRODS/icommands.u5	iRODS	icommands.u5	2012-05-10_18:53:13	4401	0	0	0
/sw/apps	iRODS/utils	iRODS	utils	2016-01-29_09:21:19	3042	0	0	1
/sw/apps	JAGS/4.2.0	JAGS	4.2.0	2021-08-31_12:58:28	1001	1	1	1
/sw/apps	JAGS/4.3.0	JAGS	4.3.0	2023-04-13_16:39:40	411	1	1	1
/sw/apps	JAGS/4.3.1	JAGS	4.3.1	2023-04-13_16:43:08	411	1	1	1
/sw/apps	jamovi/2.3.21	jamovi	2.3.21	2023-01-26_14:59:51	488	1	1	1
/sw/apps	jq/1.6	jq	1.6	2021-04-14_12:49:40	1140	0	1	1
/sw/apps	KyotoTycoon/stable-20170410	KyotoTycoon	stable-20170410	2018-10-23_22:45:40	2044	0	0	1
/sw/apps	Label-Studio/1.10.1dev	Label-Studio	1.10.1dev	2024-01-17_08:23:41	132	1	1	1
/sw/apps	lammps/29Oct2020_gcc_openmpi	lammps	29Oct2020_gcc_openmpi	2021-01-04_13:41:52	1240	0	1	1
/sw/apps	lammps/30Jul2016_tintin_intel_mkl	lammps	30Jul2016_tintin_intel_mkl	2018-03-22_11:39:47	2259	0	0	1
/sw/apps	lammps/31Mar2017_rackham_gcc_openmpi	lammps	31Mar2017_rackham_gcc_openmpi	2017-04-13_10:51:06	2602	0	0	1
/sw/apps	lammps_test/20160514	lammps_test	20160514	2016-07-26_09:25:30	2863	0	0	1
/sw/apps	lammps_test/lammps-30Jul16	lammps_test	lammps-30Jul16	2016-08-03_11:39:55	2855	0	0	1
/sw/apps	lpsolve/5.5.2.5	lpsolve	5.5.2.5	2018-09-25_13:36:07	2072	0	0	1
/sw/apps	madagascar/1.5	madagascar	1.5	2013-12-20_12:37:49	3812	0	0	0
/sw/apps	MariaDB/10.1.29	MariaDB	10.1.29	2023-05-28_21:30:29	366	1	1	1
/sw/apps	MariaDB/10.2.11	MariaDB	10.2.11	2021-08-31_13:01:49	1001	1	1	1
/sw/apps	mathematica/11.2	mathematica	11.2	2019-02-25_13:58:42	1919	0	0	1
/sw/apps	mathematica/13.2	mathematica	13.2	2023-05-08_08:16:42	386	1	1	1
/sw/apps	matlab/i386	matlab	i386	2008-02-29_20:39:54	5933	0	0	0
/sw/apps	matlab/ppc64	matlab	ppc64	2008-02-29_20:39:54	5933	0	0	0
/sw/apps	matlab/x86_64	matlab	x86_64	2024-05-20_10:54:37	8	1	1	1
/sw/apps	mbuffer/20151002	mbuffer	20151002	2018-09-25_13:45:24	2072	0	0	1
/sw/apps	mcl/14-137	mcl	14-137	2018-09-25_13:45:27	2072	0	0	1
/sw/apps	mesos/1.9.0	mesos	1.9.0	2020-04-27_14:27:39	1492	0	1	1
/sw/apps	metis/4.0.3_kalkyl	metis	4.0.3_kalkyl	2011-10-14_10:33:06	4610	0	0	0
/sw/apps	metis/5.0.1_grad	metis	5.0.1_grad	2011-10-14_09:21:41	4610	0	0	0
/sw/apps	metis/5.0.1_kalkyl	metis	5.0.1_kalkyl	2011-10-14_09:22:40	4610	0	0	0
/sw/apps	miniconda2/4.5.4	miniconda2	4.5.4	2018-09-25_13:45:27	2072	0	0	1
/sw/apps	miniconda3/4.5.4	miniconda3	4.5.4	2018-09-25_13:45:27	2072	0	0	1
/sw/apps	miniforge/latest	miniforge	latest	2023-12-01_15:07:37	179	1	1	1
/sw/apps	molcas/7.2.069	molcas	7.2.069	2009-12-16_14:05:15	5277	0	0	0
/sw/apps	molcas/7.4.097	molcas	7.4.097	2010-10-13_12:49:12	4976	0	0	0
/sw/apps	molcas/7.4.097-serial	molcas	7.4.097-serial	2010-10-13_11:14:12	4976	0	0	0
/sw/apps	molcas/7.6	molcas	7.6	2011-02-01_09:12:29	4865	0	0	0
/sw/apps	molcas/7.6.068	molcas	7.6.068	2011-05-17_09:32:32	4760	0	0	0
/sw/apps	molcas/7.7	molcas	7.7	2010-10-15_12:25:58	4974	0	0	0
/sw/apps	molcas/7.7.352	molcas	7.7.352	2011-03-04_14:50:17	4834	0	0	0
/sw/apps	molcas/7.8.051	molcas	7.8.051	2013-11-05_11:24:10	3857	0	0	0
/sw/apps	molcas/7.8.082	molcas	7.8.082	2014-06-16_10:47:47	3634	0	0	1
/sw/apps	molcas/8.0.15-03-08	molcas	8.0.15-03-08	2015-04-29_15:39:34	3317	0	0	1
/sw/apps	molden/5.1	molden	5.1	2014-09-02_15:26:32	3556	0	0	1
/sw/apps	Moses/4.0	Moses	4.0	2022-12-08_14:29:29	537	1	1	1
/sw/apps	mp-tools/latest	mp-tools	latest	2023-03-06_13:05:42	449	1	1	1
/sw/apps	MultiBUGS/2.0	MultiBUGS	2.0	2023-09-30_14:21:08	241	1	1	1
/sw/apps	MUMPS/5.5.0	MUMPS	5.5.0	2022-08-12_14:47:05	655	1	1	1
/sw/apps	MUMPS/5.5.0-hybrid	MUMPS	5.5.0-hybrid	2022-08-12_15:01:25	655	1	1	1
/sw/apps	ncftp/3.2.6	ncftp	3.2.6	2024-05-27_18:00:41	1	1	1	1
/sw/apps	NCL-graphics/6.6.2	NCL-graphics	6.6.2	2020-10-06_11:28:07	1330	0	1	1
/sw/apps	NCO/4.9.3	NCO	4.9.3	2020-12-01_13:16:54	1274	0	1	1
/sw/apps	ncview/2.1.7	ncview	2.1.7	2020-11-26_20:49:28	1279	0	1	1
/sw/apps	ncview/2.1.7-intel-2019b	ncview	2.1.7-intel-2019b	2020-11-26_10:08:58	1279	0	1	1
/sw/apps	NMRPipe/10.4	NMRPipe	10.4	2019-10-28_14:29:57	1674	0	1	1
/sw/apps	nonmem/7.3.0	nonmem	7.3.0	2020-11-27_14:16:34	1278	0	1	1
/sw/apps	nonmem/7.4.3	nonmem	7.4.3	2020-11-27_14:35:57	1278	0	1	1
/sw/apps	nonmem/7.4.4	nonmem	7.4.4	2020-11-27_14:54:37	1278	0	1	1
/sw/apps	nonmem/7.4.4-mpi	nonmem	7.4.4-mpi	2020-11-25_15:02:51	1280	0	1	1
/sw/apps	nonmem/7.5.0	nonmem	7.5.0	2020-11-27_14:58:21	1278	0	1	1
/sw/apps	nonmem/7.5.1	nonmem	7.5.1	2022-11-28_14:08:49	547	1	1	1
/sw/apps	nonmem/licences	nonmem	licences	2023-08-10_14:34:43	292	1	1	1
/sw/apps	nonmem/mpich2	nonmem	mpich2	2022-10-06_11:25:04	600	1	1	1
/sw/apps	nonmem/test	nonmem	test	2021-01-18_14:50:51	1226	0	1	1
/sw/apps	nonmem/testit	nonmem	testit	2022-11-28_13:51:05	547	1	1	1
/sw/apps	nvtop/2022-02-23	nvtop	2022-02-23	2022-02-23_10:17:35	825	1	1	1
/sw/apps	octave/3.4.2_kalkyl	octave	3.4.2_kalkyl	2011-10-13_15:08:07	4611	0	0	0
/sw/apps	octave/3.4.3_kalkyl	octave	3.4.3_kalkyl	2011-10-13_16:38:36	4611	0	0	0
/sw/apps	octave/5.1.0	octave	5.1.0	2019-04-05_13:31:14	1880	0	0	1
/sw/apps	openbabel/2.4.1	openbabel	2.4.1	2017-04-20_16:41:35	2595	0	0	1
/sw/apps	openbabel/3.1.1-gcc10.3.0	openbabel	3.1.1-gcc10.3.0	2023-02-09_12:32:02	474	1	1	1
/sw/apps	openbabel/3.1.1-gcc12.3.0	openbabel	3.1.1-gcc12.3.0	2023-09-27_17:34:08	244	1	1	1
/sw/apps	openbabel/3.1.1-gcc9.3.0	openbabel	3.1.1-gcc9.3.0	2023-02-09_12:52:20	474	1	1	1
/sw/apps	OpenBUGS/3.2.3	OpenBUGS	3.2.3	2021-04-09_16:35:17	1145	0	1	1
/sw/apps	OpenFOAM/4.1	OpenFOAM	4.1	2019-04-01_19:01:23	1884	0	0	1
/sw/apps	OpenFOAM/4.1-waves2Foam	OpenFOAM	4.1-waves2Foam	2019-04-01_19:01:23	1884	0	0	1
/sw/apps	OpenFOAM/6	OpenFOAM	6	2020-04-20_16:59:09	1499	0	1	1
/sw/apps	OpenFOAM/7	OpenFOAM	7	2020-04-20_16:59:53	1499	0	1	1
/sw/apps	OpenFOAM/rackham	OpenFOAM	rackham	2019-04-02_13:32:32	1883	0	0	1
/sw/apps	OpenFOAM/snowy	OpenFOAM	snowy	2019-04-02_13:32:32	1883	0	0	1
/sw/apps	OpenFOAM/v1912	OpenFOAM	v1912	2020-04-20_17:00:40	1499	0	1	1
/sw/apps	OpenFOAM/x86_64	OpenFOAM	x86_64	2019-04-02_11:48:37	1883	0	0	1
/sw/apps	ORCA/4.0.1.2	ORCA	4.0.1.2	2020-12-08_16:10:45	1267	0	1	1
/sw/apps	ORCA/4.2.1	ORCA	4.2.1	2020-12-08_16:54:55	1267	0	1	1
/sw/apps	ORCA/5.0.2	ORCA	5.0.2	2022-02-04_15:20:48	844	1	1	1
/sw/apps	ORCA/5.0.4	ORCA	5.0.4	2023-08-15_13:19:15	287	1	1	1
/sw/apps	p7zip/16.02	p7zip	16.02	2021-08-31_14:07:41	1001	1	1	1
/sw/apps	pandoc/1.16.0.2	pandoc	1.16.0.2	2018-09-25_13:45:36	2072	0	0	1
/sw/apps	pandoc/2.10.1	pandoc	2.10.1	2020-08-17_14:20:21	1380	0	1	1
/sw/apps	pandoc/2.17.1.1	pandoc	2.17.1.1	2022-02-24_11:05:53	824	1	1	1
/sw/apps	pandoc/2.2.3.2	pandoc	2.2.3.2	2018-09-14_12:37:25	2083	0	0	1
/sw/apps	pandoc/3.1.3	pandoc	3.1.3	2023-06-07_15:59:39	356	1	1	1
/sw/apps	paraview/5.6	paraview	5.6	2018-12-04_07:44:10	2002	0	0	1
/sw/apps	paraview/5.9.1	paraview	5.9.1	2021-12-22_14:00:47	888	1	1	1
/sw/apps	paraview_noQT/4.3.1	paraview_noQT	4.3.1	2023-06-27_17:06:04	336	1	1	1
/sw/apps	pigz/2.4	pigz	2.4	2023-09-23_20:53:41	248	1	1	1
/sw/apps	pigz/2.8	pigz	2.8	2023-09-23_20:59:55	248	1	1	1
/sw/apps	pm-tools/latest	pm-tools	latest	2024-01-09_13:36:23	140	1	1	1
/sw/apps	PostgreSQL/10.3	PostgreSQL	10.3	2022-04-11_14:16:05	778	1	1	1
/sw/apps	povray/3.7	povray	3.7	2018-09-25_13:45:44	2072	0	0	1
/sw/apps	PRISMS-PF/2.1.1	PRISMS-PF	2.1.1	2020-10-19_11:01:44	1317	0	1	1
/sw/apps	PsN/5.0.0	PsN	5.0.0	2020-08-18_15:52:40	1379	0	1	1
/sw/apps	PsN/5.2.6	PsN	5.2.6	2021-07-17_04:45:23	1046	1	1	1
/sw/apps	PsN/5.3.0	PsN	5.3.0	2022-11-29_08:44:53	546	1	1	1
/sw/apps	PsN/5.3.1	PsN	5.3.1	2023-06-08_14:46:55	355	1	1	1
